Unnamed: 0,time,sternoclavicular_r2,sternoclavicular_r3,unrotscap_r3,unrotscap_r2,acromioclavicular_r2,acromioclavicular_r3,acromioclavicular_r1,unrothum_r1,unrothum_r3,unrothum_r2,elv_angle,shoulder_elv,shoulder1_r2,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,proximal_distal_r1,proximal_distal_r3,cmc_flexion,cmc_abduction,mp_flexion,ip_flexion,2mcp_flexion,2mcp_abduction,2pm_flexion,2md_flexion,APLpt_tx,APLpt_ty,APLpt_tz,FPLpt_tx,FPLpt_ty,FPLpt_tz,FPLpt2_tx,FPLpt2_ty,FPLpt2_tz,sternoclavicular_r2_vel,sternoclavicular_r3_vel,unrotscap_r3_vel,unrotscap_r2_vel,acromioclavicular_r2_vel,acromioclavicular_r3_vel,acromioclavicular_r1_vel,unrothum_r1_vel,unrothum_r3_vel,unrothum_r2_vel,elv_angle_vel,shoulder_elv_vel,shoulder1_r2_vel,shoulder_rot_vel,elbow_flexion_vel,pro_sup_vel,deviation_vel,flexion_vel,proximal_distal_r1_vel,proximal_distal_r3_vel,cmc_flexion_vel,cmc_abduction_vel,mp_flexion_vel,ip_flexion_vel,2mcp_flexion_vel,2mcp_abduction_vel,2pm_flexion_vel,2md_flexion_vel,APLpt_tx_vel,APLpt_ty_vel,APLpt_tz_vel,FPLpt_tx_vel,FPLpt_ty_vel,FPLpt_tz_vel,FPLpt2_tx_vel,FPLpt2_ty_vel,FPLpt2_tz_vel
912,8.63,-0.2190146313854545,0.0927642609136058,-0.0927642609136058,0.2190146313854545,-0.0443460077093436,0.3583888355216712,0.161093315047621,-0.161093315047621,-0.3583888355216712,0.0443460077093436,1.6352734973892245,0.9050171092996524,-1.6352734973892245,0.976547580388962,2.2687167012069347,0.9127609894557586,-0.0006308635698332,-0.01007660537838,-0.0501239505667998,-0.2886734803254309,0.058765236089182,0.2579941802977798,-0.482635897879459,-0.5966233513272087,0.4357649431106733,0.1335700471315272,0.4701742473692853,0.6090850023609812,5.437747817513533e-06,2.1750293138353336e-06,1.0875495635027066e-05,6.960373056953386e-06,2.088094463793496e-05,1.174554226714624e-05,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0739101559659033,-0.0313048537823018,0.0313048537823018,-0.0739101559659033,0.0149653082179325,-0.120944318392907,-0.0543636377141665,0.0543636377141665,0.120944318392907,-0.0149653082179325,-0.0517294646340094,-0.3054131935844362,0.0517294646340094,0.1162827534003319,-0.0004837703620363,-0.2374274006847976,-0.0014351493373298,-0.0075386704513092,-0.1165487415783442,-0.2159668322022745,0.0,0.028967945180347,0.0,0.0,-0.0791452012440907,0.0,0.0,0.0,4.014257279586761e-07,1.5707963267946904e-07,7.85398163397557e-07,5.061454830783785e-07,1.518436449234712e-06,8.552113334772457e-07,0.0,0.0,0.0
913,8.64,-0.2182755298257954,0.0924512123757828,-0.0924512123757828,0.2182755298257954,-0.0441963546271642,0.3571793923377421,0.1605496786704793,-0.1605496786704793,-0.3571793923377421,0.0441963546271642,1.6347562027428844,0.901962977363808,-1.6347562027428844,0.9777104079229654,2.2687118635033143,0.9103867154489106,-0.0006452150632065,-0.010151992082893,-0.0512894379825832,-0.2908331486474537,0.058765236089182,0.2582838597495833,-0.482635897879459,-0.5966233513272087,0.4349734910982324,0.1335700471315272,0.4701742473692853,0.6090850023609812,5.44176207479312e-06,2.1766001101621283e-06,1.088334961666104e-05,6.96543451178417e-06,2.089612900242731e-05,1.1754094380481012e-05,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.0397174804032507,0.0168224432618102,-0.0168224432618102,0.0397174804032507,-0.0080419885009994,0.0649924834193016,0.0292136700857315,-0.0292136700857315,-0.0649924834193016,0.0080419885009994,-0.2531665529864835,0.1641214777059363,0.2531665529864835,-0.0090870392972175,0.0001863138975988,-0.178366383821793,0.0064454311144449,0.0031771624637452,0.5224139413822902,0.0910189728513866,0.0,-0.0282400905223911,0.0,0.0,-0.020364868231415,0.0,0.0,0.0,-1.7453292519939122e-07,-5.2359877559808896e-08,-3.141592653590228e-07,-2.094395102393203e-07,-6.108652381979116e-07,-3.4906585039895185e-07,0.0,0.0,0.0
914,8.65,-0.2186727046298279,0.0926194368084009,-0.0926194368084009,0.2186727046298279,-0.0442767745121742,0.3578293171719351,0.1608418153713366,-0.1608418153713366,-0.3578293171719351,0.0442767745121742,1.6322245372130195,0.9036041921408672,-1.6322245372130195,0.9776195375299932,2.2687137266422903,0.9086030516106928,-0.000580760752062,-0.0101202204582556,-0.0460652985687603,-0.2899229589189398,0.058765236089182,0.2580014588443594,-0.482635897879459,-0.5966233513272087,0.4347698424159182,0.1335700471315272,0.4701742473692853,0.6090850023609812,5.440016745541126e-06,2.17607651138653e-06,1.0880208024007451e-05,6.963340116681777e-06,2.089002035004533e-05,1.1750603721977022e-05,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0124458381762143,-0.0052714528463837,0.0052714528463837,-0.0124458381762143,0.0025200285470775,-0.0203659852421322,-0.0091543740997596,0.0091543740997596,0.0203659852421322,-0.0025200285470775,-0.1456174097098195,-0.0514289538434131,0.1456174097098195,0.1234126153809578,-0.0001665567705089,-0.4401090135136898,0.0023770511747536,-0.0079513011930655,0.192099367414783,-0.2277878599595661,0.0,-0.6136921305341769,0.0,0.0,-0.2132573481648858,0.0,0.0,0.0,3.839724354387115e-07,1.570796326795114e-07,7.679448708775924e-07,4.886921905583293e-07,1.4660765716753267e-06,8.20304748437486e-07,0.0,0.0,0.0
915,8.66,-0.2185482462480658,0.092566722279937,-0.092566722279937,0.2185482462480658,-0.0442515742267035,0.3576256573195138,0.160750271630339,-0.160750271630339,-0.3576256573195138,0.0442515742267035,1.630768363115921,0.9030899026024332,-1.630768363115921,0.9788536636838028,2.268712061074585,0.9042019614755558,-0.0005569902403145,-0.0101997334701862,-0.0441443048946125,-0.2922008375185355,0.058765236089182,0.2518645375390176,-0.482635897879459,-0.5966233513272087,0.4326372689342694,0.1335700471315272,0.4701742473692853,0.6090850023609812,5.443856469895513e-06,2.1776473077133253e-06,1.0887887472716227e-05,6.96822703858736e-06,2.0904681115762083e-05,1.1758806769461395e-05,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.0217746230281257,0.0092227037399736,-0.0092227037399736,0.0217746230281257,-0.0044089285833409,0.0356313330117763,0.0160160487875121,-0.0160160487875121,-0.0356313330117763,0.0044089285833409,0.1022279659998792,0.0899775872466035,-0.1022279659998792,-0.2601178503313206,0.0003012612821873,0.7793215727138314,-0.0017497972948794,0.0070941525441186,-0.1413762770807659,0.2032322118480201,0.0,0.4841353627742573,0.0,0.0,0.1622931755012935,0.0,0.0,0.0,-3.316125578789026e-07,-1.396263401595892e-07,-6.806784082779392e-07,-4.363323129985204e-07,-1.3089969389958151e-06,-7.330382858376634e-07,0.0,0.0,0.0
916,8.67,-0.218765992478347,0.0926589493173368,-0.0926589493173368,0.218765992478347,-0.0442956635125369,0.3579819706496316,0.1609104321182141,-0.1609104321182141,-0.3579819706496316,0.0442956635125369,1.63179064277592,0.9039896784748992,-1.63179064277592,0.9762524851804896,2.268715073687407,0.911995177202694,-0.0005744882132633,-0.0101287919447451,-0.0455580676654201,-0.2901685154000553,0.058765236089182,0.2567058911667602,-0.482635897879459,-0.5966233513272087,0.4342602006892823,0.1335700471315272,0.4701742473692853,0.6090850023609812,5.440540344316724e-06,2.1762510443117294e-06,1.0881080688633448e-05,6.963863715457375e-06,2.0891591146372125e-05,1.175147638660302e-05,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0152251004770925,-0.0064486425202681,0.0064486425202681,-0.0152251004770925,0.0030827750577985,-0.0249138943938076,-0.0111986258927415,0.0111986258927415,0.0249138943938076,-0.0030827750577985,0.0812534019008603,-0.0629135170274963,-0.0812534019008603,-0.1278303753303067,5.691518691897102e-05,-0.7511107688162877,-0.0077296094714773,0.0049350929929392,-0.6265055001442795,0.1413798724590242,0.0,1.1699922851157618,0.0,0.0,0.7220977068747803,0.0,0.0,0.0,-2.617993877991292e-07,-1.0471975511966014e-07,-5.235987755982584e-07,-3.316125578789873e-07,-9.948376736367923e-07,-5.585053606381874e-07,0.0,0.0,0.0
917,8.68,-0.2186137414735761,0.0925944628921341,-0.0925944628921341,0.2186137414735761,-0.0442648357619589,0.3577328317056935,0.1607984458592867,-0.1607984458592867,-0.3577328317056935,0.0442648357619589,1.6326031767949287,0.9033605433046242,-1.6326031767949287,0.9749741814271864,2.2687156428392763,0.9044840695145312,-0.000651784307978,-0.0100794410148157,-0.0518231226668629,-0.288754716675465,0.058765236089182,0.2684058140179178,-0.482635897879459,-0.5966233513272087,0.4414811777580301,0.1335700471315272,0.4701742473692853,0.6090850023609812,5.437922350438733e-06,2.175203846760533e-06,1.0875844700877464e-05,6.960547589878585e-06,2.088164276963576e-05,1.1745891332996638e-05,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0741704543705479,-0.0314151062311501,0.0314151062311501,-0.0741704543705479,0.0150180171613424,-0.1213702659968563,-0.054555100333109,0.054555100333109,0.1213702659968563,-0.0150180171613424,-0.8926597462265207,-0.3064888050958614,0.8926597462265207,-0.8146458150437241,-1.5411257292541336e-05,-0.0761450675263897,0.0016543975979654,0.0056958122007134,0.1343548174999931,0.1631733101364885,0.0,-0.0789988902928917,0.0,0.0,0.3530363348208165,0.0,0.0,0.0,-3.316125578789026e-07,-1.3962634015954686e-07,-6.806784082777698e-07,-4.363323129985204e-07,-1.2915436464760202e-06,-7.155849933176988e-07,0.0,0.0,0.0
918,8.69,-0.2178720369298706,0.0922803118298226,-0.0922803118298226,0.2178720369298706,-0.0441146555903455,0.3565191290457249,0.1602528948559556,-0.1602528948559556,-0.3565191290457249,0.0441146555903455,1.6236765793326635,0.9002956552536656,-1.6236765793326635,0.9668277232767492,2.268715488726704,0.9037226188392672,-0.0006352403319984,-0.0100224828928085,-0.050479574491863,-0.2871229835741001,0.058765236089182,0.2676158251149889,-0.482635897879459,-0.5966233513272087,0.4450115411062383,0.1335700471315272,0.4701742473692853,0.6090850023609812,5.434606224859944e-06,2.1738075833589373e-06,1.0869037916794688e-05,6.9561842667486e-06,2.0868727333171e-05,1.173873548306346e-05,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0156990795420558,-0.0066493902908318,0.0066493902908318,-0.0156990795420558,0.003178733260073,-0.0256894663535234,-0.0115472379575348,0.0115472379575348,0.0256894663535234,-0.003178733260073,-0.1444631885688885,-0.0648720382476208,0.1444631885688885,0.1269780088835159,-0.0001935570140165,-0.4777938311101737,0.003008808004098,-0.0078090044991506,0.2439883551424243,-0.2237114515053151,0.0,-0.7518410145753274,0.0,0.0,-0.1925322788824512,0.0,0.0,0.0,4.5378560551856964e-07,1.7453292519943357e-07,9.0757121103697e-07,5.75958653158152e-07,1.7278759594746251e-06,9.599310885968637e-07,0.0,0.0,0.0
919,8.7,-0.2177150461344501,0.0922138179269143,-0.0922138179269143,0.2177150461344501,-0.0440828682577447,0.3562622343821897,0.1601374224763803,-0.1601374224763803,-0.3562622343821897,0.0440828682577447,1.6222319474469746,0.8996469348711894,-1.6222319474469746,0.9680975033655844,2.268713553156563,0.8989446805281656,-0.0006051522519574,-0.0101005729378,-0.0480396909404388,-0.2893600980891533,0.058765236089182,0.2600974149692356,-0.482635897879459,-0.5966233513272087,0.4430862183174138,0.1335700471315272,0.4701742473692853,0.6090850023609812,5.439144080915129e-06,2.175552912610932e-06,1.0878113628905056e-05,6.9619438532801815e-06,2.0886006092765743e-05,1.174833479394943e-05,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.0144211320104559,0.006108111329911,-0.006108111329911,0.0144211320104559,-0.0029199707451722,0.0235982826569502,0.0106072734355783,-0.0106072734355783,-0.0235982826569502,0.0029199707451722,-0.0166724845724886,0.0595913177029117,0.0166724845724886,-0.1457431606824211,0.0002324604030157,0.5788164378220495,0.0018642210806401,0.0068588996142425,0.1509285164368087,0.1964926927546129,0.0,-0.1041221543837789,0.0,0.0,0.0853371930978563,0.0,0.0,0.0,-4.0142572795884556e-07,-1.570796326795114e-07,-7.85398163397557e-07,-4.886921905584987e-07,-1.5009831567152558e-06,-8.377580409572812e-07,0.0,0.0,0.0
920,8.71,-0.2178592574545546,0.0922748990402134,-0.0922748990402134,0.2178592574545546,-0.0441120679651964,0.3564982172087592,0.1602434952107361,-0.1602434952107361,-0.3564982172087592,0.0441120679651964,1.6220652226012495,0.9002428480482185,-1.6220652226012495,0.9666400717587602,2.2687158777605934,0.904732844906386,-0.000586510041151,-0.0100319839416576,-0.0465304057760707,-0.2873951711616072,0.058765236089182,0.2590561934253978,-0.482635897879459,-0.5966233513272087,0.4439395902483923,0.1335700471315272,0.4701742473692853,0.6090850023609812,5.435129823635541e-06,2.173982116284137e-06,1.0870259647271082e-05,6.9570569313745965e-06,2.087099626119859e-05,1.1739957213539856e-05,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0123068925144659,-0.0052126177972983,0.0052126177972983,-0.0123068925144659,0.0024918938395353,-0.0201386212004772,-0.0090521850720531,0.0090521850720531,0.0201386212004772,-0.0024918938395353,0.0094187565748526,-0.0508548452392565,-0.0094187565748526,-0.0194115170340847,2.3038346341763827e-06,0.1504577662309603,0.0003477044935823,-0.0005006127893496,0.0281288257825688,-0.0143415624498544,0.0,-0.1905540703483588,0.0,0.0,-0.0509343100800918,0.0,0.0,0.0,3.490658504001377e-08,1.7453292520006885e-08,6.981317008002754e-08,3.490658504001377e-08,1.047197551197872e-07,5.23598775598936e-08,0.0,0.0,0.0
921,8.72,-0.21773618852941,0.0922227728622404,-0.0922227728622404,0.21773618852941,-0.0440871490268011,0.3562968309967544,0.1601529733600155,-0.1601529733600155,-0.3562968309967544,0.0440871490268011,1.6221594101669985,0.899734299595826,-1.6221594101669985,0.9664459565884194,2.26871590079894,0.9062374225686955,-0.0005830329962152,-0.0100369900695511,-0.046249117518245,-0.2875385867861057,0.058765236089182,0.2571506527219142,-0.482635897879459,-0.5966233513272087,0.4434302471475914,0.1335700471315272,0.4701742473692853,0.6090850023609812,5.435478889485941e-06,2.1741566492093366e-06,1.0870957778971882e-05,6.957405997224997e-06,2.087204345874979e-05,1.1740480812315456e-05,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0198093124772091,-0.0083902864065274,0.0083902864065274,-0.0198093124772091,0.0040109760605928,-0.032415354425469,-0.0145704798345441,0.0145704798345441,0.032415354425469,-0.0040109760605928,-0.1390971039704647,-0.0818564829705992,0.1390971039704647,0.1202557860029762,-0.0002021963938503,-0.4274913127660151,0.0021872466185992,-0.0073501748920939,0.1768019230401964,-0.210566643870258,0.0,-0.6396755976001978,0.0,0.0,-0.195995483357303,0.0,0.0,0.0,4.188790204786406e-07,1.7453292519943357e-07,8.203047484371472e-07,5.235987755981737e-07,1.6057029118347042e-06,9.0757121103697e-07,0.0,0.0,0.0
922,8.73,-0.2175380954046379,0.0921388699981751,-0.0921388699981751,0.2175380954046379,-0.0440470392661952,0.3559726774524998,0.1600072685616701,-0.1600072685616701,-0.3559726774524998,0.0440470392661952,1.6207684391272936,0.89891573476612,-1.6207684391272936,0.9676485144484492,2.268713878835001,0.9019625094410356,-0.0005611605300292,-0.010110491818472,-0.044481098287843,-0.2896442532248083,0.058765236089182,0.2507538967459122,-0.482635897879459,-0.5966233513272087,0.4414702923140184,0.1335700471315272,0.4701742473692853,0.6090850023609812,5.439667679690727e-06,2.175901978461331e-06,1.0879160826456252e-05,6.962641984980978e-06,2.0888100487868136e-05,1.1749556524425826e-05,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.150023545766359,-0.0635429002090584,0.0635429002090584,-0.150023545766359,0.0303767225926752,-0.245493928515067,-0.1103478310921057,0.1103478310921057,0.245493928515067,-0.0303767225926752,-1.0262659920103443,-0.6199306005059246,1.0262659920103443,-0.8657182504807959,-4.787438134812305e-05,-0.4745916929848492,0.007801063251054,0.0144571730595073,0.628495332571185,0.4141671201904451,0.0,0.3789632183124836,0.0,0.0,0.3744635849679156,0.0,0.0,0.0,-8.726646259972102e-07,-3.490658503988672e-07,-1.7278759594742863e-06,-1.0995574287564103e-06,-3.3335788713089907e-06,-1.8675022996340028e-06,0.0,0.0,0.0
923,8.74,-0.2160378599469743,0.0915034409960845,-0.0915034409960845,0.2160378599469743,-0.0437432720402684,0.3535177381673491,0.158903790250749,-0.158903790250749,-0.3535177381673491,0.0437432720402684,1.6105057792071902,0.8927164287610607,-1.6105057792071902,0.9589913319436412,2.268713400091188,0.897216592511187,-0.0004831498975187,-0.009965920087877,-0.0381961449621312,-0.2855025820229038,0.058765236089182,0.2545435289290371,-0.482635897879459,-0.5966233513272087,0.4452149281636975,0.1335700471315272,0.4701742473692853,0.6090850023609812,5.430941033430755e-06,2.1724113199573423e-06,1.086188206686151e-05,6.951646410693414e-06,2.085476469915505e-05,1.1730881501429486e-05,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0157211405038021,-0.0066587278023319,0.0066587278023319,-0.0157211405038021,0.0031832013029572,-0.0257255946690404,-0.0115634695195765,0.0115634695195765,0.0257255946690404,-0.0031832013029572,-0.8208600074855799,-0.0649632142477374,0.8208600074855799,-0.8038136559340159,-0.0002199463923435,0.0215499991533918,-0.0054837372433035,0.0028103466148537,-0.4414593747559474,0.0805104850514604,0.0,0.1906689653730198,0.0,0.0,0.1459882747225749,0.0,0.0,0.0,-1.9198621771935578e-07,-8.726646259973796e-08,-3.839724354387115e-07,-2.4434609527916465e-07,-7.330382858378328e-07,-4.188790204786406e-07,0.0,0.0,0.0
924,8.75,-0.2158806485419363,0.0914368537180612,-0.0914368537180612,0.2158806485419363,-0.0437114400272388,0.3532604822206587,0.1587881555555533,-0.1587881555555533,-0.3532604822206587,0.0437114400272388,1.6022971791323344,0.8920667966185833,-1.6022971791323344,0.950953195384301,2.2687112006272643,0.8974320925027209,-0.0005379872699517,-0.0099378166217284,-0.0426107387096906,-0.2846974771723892,0.058765236089182,0.2564502185827673,-0.482635897879459,-0.5966233513272087,0.4466748109109233,0.1335700471315272,0.4701742473692853,0.6090850023609812,5.429021171253562e-06,2.171538655331345e-06,1.0858042342507123e-05,6.949202949740623e-06,2.0847434316296667e-05,1.17266927112247e-05,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0248333474488299,-0.0105182267371439,0.0105182267371439,-0.0248333474488299,0.0050282586684109,-0.0406365184274726,-0.0182658305532101,0.0182658305532101,0.0406365184274726,-0.0050282586684109,-0.0725138052978469,-0.1026169126236986,0.0725138052978469,-0.0081215580616023,-9.819222372975388e-05,-0.19738781976808,-3.82052573261551e-05,0.0028750983301028,-0.0030743102109258,0.082365787499633,0.0,-0.2366346372319527,0.0,0.0,-0.1186368185888464,0.0,0.0,0.0,-2.094395102393203e-07,-6.981317007977343e-08,-4.014257279586761e-07,-2.617993877991292e-07,-7.853981633972182e-07,-4.363323129984357e-07,0.0,0.0,0.0
925,8.76,-0.215632315067448,0.0913316714506898,-0.0913316714506898,0.215632315067448,-0.0436611574405547,0.352854117036384,0.1586054972500212,-0.1586054972500212,-0.352854117036384,0.0436611574405547,1.601572041079356,0.8910406274923464,-1.601572041079356,0.950871979803685,2.268710218705027,0.8954582143050401,-0.000538369322525,-0.0099090656384274,-0.0426414818117999,-0.2838738192973929,0.058765236089182,0.2540838722104477,-0.482635897879459,-0.5966233513272087,0.4454884427250348,0.1335700471315272,0.4701742473692853,0.6090850023609812,5.4269267761511685e-06,2.170840523630547e-06,1.0854028085227537e-05,6.946584955862631e-06,2.0839580334662692e-05,1.1722329388094717e-05,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.1675291632572767,-0.0709574602972579,0.0709574602972579,-0.1675291632572767,0.0339212419573804,-0.2741396161023257,-0.123223875475642,0.123223875475642,0.2741396161023257,-0.0339212419573804,-0.132648758156173,-0.6922677435768798,0.132648758156173,-0.3536735545307201,-0.0003152413694529,-0.1141704512198082,0.0015016114752458,0.0080006067444344,0.1210842763456239,0.2292004247363643,0.0,0.1674686352388155,0.0,0.0,0.13457275676369,0.0,0.0,0.0,-5.934119456780318e-07,-2.4434609527924936e-07,-1.186823891356233e-06,-7.679448708775924e-07,-2.268928027592679e-06,-1.2740903539558865e-06,0.0,0.0,0.0
926,8.77,-0.2139570234348752,0.0906220968477172,-0.0906220968477172,0.2139570234348752,-0.0433219450209809,0.3501127208753607,0.1573732584952648,-0.1573732584952648,-0.3501127208753607,0.0433219450209809,1.6002455534977942,0.8841179500565776,-1.6002455534977942,0.9473352442583778,2.2687070662913325,0.894316509792842,-0.0005233532077725,-0.0098290595709831,-0.0414306390483437,-0.2815818150500292,0.058765236089182,0.2557585585628359,-0.482635897879459,-0.5966233513272087,0.4468341702926717,0.1335700471315272,0.4701742473692853,0.6090850023609812,5.420992656694388e-06,2.1683970626777547e-06,1.0842159846313974e-05,6.938905507153855e-06,2.081689105438677e-05,1.1709588484555156e-05,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.1462349421057607,-0.0619382095881887,0.0619382095881887,-0.1462349421057607,0.0296095980265469,-0.2392943619323573,-0.1075611685952021,0.1075611685952021,0.2392943619323573,-0.0296095980265469,-0.2223411935095676,-0.6042752589149103,0.2223411935095676,0.1735590838367051,-0.0004135208596878,-0.4381068241556818,0.0060898377326436,0.0011978369189364,0.4896345985413192,0.0343155641952863,0.0,-0.0976246600977448,0.0,0.0,-0.4801536907918069,0.0,0.0,0.0,-1.047197551197025e-07,-3.490658503984436e-08,-2.268928027592001e-07,-1.3962634015946218e-07,-4.363323129989439e-07,-2.4434609527916465e-07,0.0,0.0,0.0
927,8.78,-0.2124946740138176,0.0900027147518353,-0.0900027147518353,0.2124946740138176,-0.0430258490407155,0.3477197772560371,0.1562976468093127,-0.1562976468093127,-0.3477197772560371,0.0430258490407155,1.5980221415626985,0.8780751974674285,-1.5980221415626985,0.9490708350967448,2.268702931082736,0.8899354415512852,-0.0004624548304461,-0.0098170812017937,-0.0365342930629305,-0.2812386594080764,0.058765236089182,0.2547823119618584,-0.482635897879459,-0.5966233513272087,0.4420326333847537,0.1335700471315272,0.4701742473692853,0.6090850023609812,5.419945459143191e-06,2.168047996827356e-06,1.0839890918286382e-05,6.937509243752261e-06,2.081252773125678e-05,1.1707145023602365e-05,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.006114185075709,0.0025896846375231,-0.0025896846375231,0.006114185075709,-0.0012379969450256,0.0100050475771773,0.0044972073369092,-0.0044972073369092,-0.0100050475771773,0.0012379969450256,-0.3539791791360214,0.0252651593590669,0.3539791791360214,-0.0401074044114491,-0.0001011592834831,-0.0267307123319571,0.0031469508143934,-0.0004805764095366,0.2522456300066575,-0.0137674363924089,0.0,-0.3909943138985461,0.0,0.0,-0.4422301470602074,0.0,0.0,0.0,3.490658503984436e-08,1.745329251992218e-08,8.726646259965327e-08,5.2359877559808896e-08,1.570796326798502e-07,8.726646259982268e-08,0.0,0.0,0.0
928,8.79,-0.2125558158645747,0.0900286115982105,-0.0900286115982105,0.2125558158645747,-0.0430382290101657,0.3478198277318089,0.1563426188826818,-0.1563426188826818,-0.3478198277318089,0.0430382290101657,1.5944823497713383,0.8783278490610191,-1.5944823497713383,0.9486697610526303,2.2687019194899007,0.8896681344279657,-0.0004309853223021,-0.0098218869658891,-0.0340118367628639,-0.2813763337720005,0.058765236089182,0.250872368822873,-0.482635897879459,-0.5966233513272087,0.4376103319141516,0.1335700471315272,0.4701742473692853,0.6090850023609812,5.42029452499359e-06,2.1682225297525555e-06,1.084076358291238e-05,6.938032842527859e-06,2.0814098527583577e-05,1.1708017688228364e-05,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.1938449410128689,-0.0821035692328067,0.0821035692328067,-0.1938449410128689,0.0392496623505496,-0.3172019152972716,-0.1425800830257451,0.1425800830257451,0.3172019152972716,-0.0392496623505496,-0.3001321239738619,-0.8010103429960558,0.3001321239738619,-0.3957500044976747,-0.0005297248812485,-0.1731325951806916,0.0073427048828952,0.0086466229137676,0.5865287336273496,0.2477075121520844,0.0,0.0630382382558469,0.0,0.0,-0.1109071393042004,0.0,0.0,0.0,-7.330382858376634e-07,-2.967059728390159e-07,-1.4835298641952913e-06,-9.42477796076899e-07,-2.827433388231205e-06,-1.588249619314909e-06,0.0,0.0,0.0
929,8.8,-0.210617366454446,0.0892075759058825,-0.0892075759058825,0.210617366454446,-0.0426457323866602,0.3446478085788362,0.1549168180524244,-0.1549168180524244,-0.3446478085788362,0.0426457323866602,1.5914810285315997,0.8703177456310586,-1.5914810285315997,0.9447122610076536,2.2686966222410883,0.8879368084761587,-0.0003575582734732,-0.0097354207367514,-0.0281465494265904,-0.2788992586504796,0.058765236089182,0.2515027512054315,-0.482635897879459,-0.5966233513272087,0.4365012605211096,0.1335700471315272,0.4701742473692853,0.6090850023609812,5.412964142135213e-06,2.1652554700241653e-06,1.0825928284270426e-05,6.92860806456709e-06,2.0785824193701265e-05,1.1692135192035214e-05,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.116360333285595,-0.0492847644974481,0.0492847644974481,-0.116360333285595,0.0235606009983992,-0.1904085098887453,-0.0855873162329573,0.0855873162329573,0.1904085098887453,-0.0235606009983992,-0.1757578147217886,-0.4808267944711342,0.1757578147217886,-0.1895324244174046,-0.0003262194905317,-0.0434939365722586,0.0055737787794139,0.0082713771245888,0.4432749360570427,0.236957191531012,0.0,0.0146871900016276,0.0,0.0,-0.316737116664173,0.0,0.0,0.0,-7.67944870877423e-07,-3.141592653589805e-07,-1.535889741754846e-06,-9.773843811169127e-07,-2.9496064358701098e-06,-1.6580627893945978e-06,0.0,0.0,0.0
930,8.81,-0.2094537631215901,0.088714728260908,-0.088714728260908,0.2094537631215901,-0.0424101263766762,0.3427437234799487,0.1540609448900948,-0.1540609448900948,-0.3427437234799487,0.0424101263766762,1.5897234503843818,0.8655094776863472,-1.5897234503843818,0.9428169367634796,2.268693360046183,0.8875018691104362,-0.000301820485679,-0.0096527069655055,-0.02371380006602,-0.2765296867351695,0.058765236089182,0.2516496231054477,-0.482635897879459,-0.5966233513272087,0.4333338893544678,0.1335700471315272,0.4701742473692853,0.6090850023609812,5.405284693426439e-06,2.1621138773705755e-06,1.0810569386852876e-05,6.918834220755921e-06,2.0756328129342564e-05,1.1675554564141268e-05,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0136593132452483,-0.0057854348578023,0.0057854348578023,-0.0136593132452483,0.0027657359991731,-0.0223516637854193,-0.0100469180259382,0.0100469180259382,0.0223516637854193,-0.0027657359991731,-0.0485133464213749,-0.0564432847843687,0.0485133464213749,0.0815038217419461,6.024876579857619e-05,-0.0545605283070793,0.0049961097035888,0.0043838307486969,0.3959188651028036,0.1255876272414913,0.0,-0.1765046411087045,0.0,0.0,-1.3633352868890558,0.0,0.0,0.0,-4.363323129986051e-07,-1.7453292519943357e-07,-8.552113334772457e-07,-5.585053606381874e-07,-1.6580627893947672e-06,-9.424777960770684e-07,0.0,0.0,0.0
