,time,sternoclavicular_r2,sternoclavicular_r3,unrotscap_r3,unrotscap_r2,acromioclavicular_r2,acromioclavicular_r3,acromioclavicular_r1,unrothum_r1,unrothum_r3,unrothum_r2,elv_angle,shoulder_elv,shoulder1_r2,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,proximal_distal_r1,proximal_distal_r3,cmc_flexion,cmc_abduction,mp_flexion,ip_flexion,2mcp_flexion,2mcp_abduction,2pm_flexion,2md_flexion,sternoclavicular_r2_vel,sternoclavicular_r3_vel,unrotscap_r3_vel,unrotscap_r2_vel,acromioclavicular_r2_vel,acromioclavicular_r3_vel,acromioclavicular_r1_vel,unrothum_r1_vel,unrothum_r3_vel,unrothum_r2_vel,elv_angle_vel,shoulder_elv_vel,shoulder1_r2_vel,shoulder_rot_vel,elbow_flexion_vel,pro_sup_vel,deviation_vel,flexion_vel,proximal_distal_r1_vel,proximal_distal_r3_vel,cmc_flexion_vel,cmc_abduction_vel,mp_flexion_vel,ip_flexion_vel,2mcp_flexion_vel,2mcp_abduction_vel,2pm_flexion_vel,2md_flexion_vel
127,0.78,-0.11658273238912521,0.04937894298748494,-0.04937894298748494,0.11658273238912521,-0.023605631889364268,0.19077241295764644,0.08575088674512543,-0.08575088674512543,-0.19077241295764644,0.023605631889364268,0.28192857217889356,0.4817457480214166,-0.28192857217889356,0.13182659009422154,1.3715217605523162,0.7340059525745259,0.003639452360577231,0.0005530005921773953,0.24740779094842982,0.015842298991546943,0.058765236089182,0.1641067452071771,-0.48263589787945904,-0.5966233513272087,0.026778683055523708,0.13357004713152726,0.47017424736928537,0.6090850023609812,0.003354051583433215,-0.0014206107446609884,0.0014206107446609884,-0.003354051583433215,0.0006791250652435354,-0.005488449632282122,-0.0024670228976939046,0.0024670228976939046,0.005488449632282122,-0.0006791250652435354,0.07346631873712539,-0.013859642136798689,-0.07346631873712539,0.02596980113797609,-0.02928453045336621,-0.03283493157765216,0.0009127722922079671,-0.00037393679223978425,0.05304472730502108,-0.010712377163135667,0.0,0.11440854903637943,0.0,0.0,-0.0445461432184064,0.0,0.0,0.0
128,0.79,-0.11654919187329088,0.04936473688003833,-0.04936473688003833,0.11654919187329088,-0.023598840638711833,0.19071752846132362,0.08572621651614849,-0.08572621651614849,-0.19071752846132362,0.023598840638711833,0.2826632353662648,0.48160715160004863,-0.2826632353662648,0.1320862881056013,1.3712289152477826,0.7336776032587494,0.0036485800834993106,0.0005492612242549975,0.24793823822148003,0.015735175219915586,0.058765236089182,0.1652508306975409,-0.48263589787945904,-0.5966233513272087,0.026333221623339644,0.13357004713152726,0.47017424736928537,0.6090850023609812,0.02040403341982827,-0.00864218977746703,0.00864218977746703,-0.02040403341982827,0.0041314037789806635,-0.03338853256308616,-0.01500791170497423,0.01500791170497423,0.03338853256308616,-0.0041314037789806635,0.061440057713080254,-0.08431399382387017,-0.061440057713080254,-0.16717390148803246,-0.1538243492784197,1.4106578300683736,-0.027315956136745492,-0.014250368996438417,-1.608483605305644,-0.40824308873674103,0.0,-2.2259336566121695,0.0,0.0,0.6603478008595922,0.0,0.0,0.0
129,0.8,-0.1163451515390926,0.04927831498226366,-0.04927831498226366,0.1163451515390926,-0.023557526600922026,0.19038364313569275,0.08557613739909875,-0.08557613739909875,-0.19038364313569275,0.023557526600922026,0.2832776359433956,0.48076401166180993,-0.2832776359433956,0.13041454909072098,1.3696906717549984,0.7477841815594332,0.0033754205221318556,0.0004067575342906133,0.2318534021684236,0.011652744332548176,0.058765236089182,0.1429914941314192,-0.48263589787945904,-0.5966233513272087,0.032936699631935566,0.13357004713152726,0.47017424736928537,0.6090850023609812,-0.00289466347101891,0.0012260414396482455,-0.0012260414396482455,0.00289466347101891,-0.0005860990161119656,0.004736718870157475,0.0021291097012141047,-0.0021291097012141047,-0.004736718870157475,0.0005860990161119656,0.07270776373762833,0.011961352229156175,-0.07270776373762833,-0.06940043461826084,0.10857249963027726,-0.2628281895800333,0.012570384871638711,0.017245284179690602,0.7451767715325547,0.4940410836637068,0.0,1.4996266344605962,0.0,0.0,0.1460048378971776,0.0,0.0,0.0
130,0.81,-0.11637409817380279,0.049290575396660145,-0.049290575396660145,0.11637409817380279,-0.023563387591083146,0.19043101032439433,0.08559742849611089,-0.08559742849611089,-0.19043101032439433,0.023563387591083146,0.2840047135807719,0.4808836251841015,-0.2840047135807719,0.12972054474453837,1.3707763967513011,0.7451558996636328,0.0035011243708482427,0.0005792103760875193,0.23930516988374914,0.016593155169185244,0.058765236089182,0.15798776047602517,-0.48263589787945904,-0.5966233513272087,0.03439674801090734,0.13357004713152726,0.47017424736928537,0.6090850023609812,-0.00027838001569191473,0.00011791444426492714,-0.00011791444426492714,0.00027838001569191473,-5.637413483944309e-05,0.00045554838806194375,0.00020477948113745148,-0.00020477948113745148,-0.00045554838806194375,5.637413483944309e-05,-0.22924997463383834,0.0011503639632814977,0.22924997463383834,0.06280811659396812,0.09747004137932169,-0.5840068375779661,0.023527020863591073,0.00021889919478513056,1.3718786212176897,0.006270915642538066,0.0,0.88907381019869,0.0,0.0,-1.7893769815382439,0.0,0.0,0.0
131,0.82,-0.1163768819739597,0.049291754541102795,-0.049291754541102795,0.1163768819739597,-0.02356395133243154,0.19043556580827495,0.08559947629092227,-0.08559947629092227,-0.19043556580827495,0.02356395133243154,0.2817122138344335,0.4808951288237343,-0.2817122138344335,0.13034862591047805,1.3717510971650944,0.7393158312878532,0.0037363945794841535,0.0005813993680353706,0.25302395609592604,0.016655864325610625,0.058765236089182,0.16687849857801207,-0.48263589787945904,-0.5966233513272087,0.016502978195524903,0.13357004713152726,0.47017424736928537,0.6090850023609812,0.008977572246531007,-0.003802479028149758,0.003802479028149758,-0.008977572246531007,0.0018177778692445024,-0.014690628300254027,-0.006603348505164475,0.006603348505164475,0.014690628300254027,-0.0018177778692445024,0.059743632586728435,-0.037097304863698,-0.059743632586728435,-0.08305948606412428,-0.06093537830660356,-0.21959432451961192,-0.01515788784759789,-0.0025868746574284345,-0.8804668935254029,-0.07410818102283577,0.0,-0.21009011662458943,0.0,0.0,1.591259579236244,0.0,0.0,0.0
132,0.83,-0.1162871062514944,0.0492537297508213,-0.0492537297508213,0.1162871062514944,-0.023545773553739095,0.1902886595252724,0.08553344280587062,-0.08553344280587062,-0.1902886595252724,0.023545773553739095,0.2823096501603008,0.48052415577509733,-0.2823096501603008,0.1295180310498368,1.3711417433820283,0.737119888042657,0.0035848157010081746,0.0005555306214610863,0.244219287160672,0.015914782515382267,0.058765236089182,0.16477759741176617,-0.48263589787945904,-0.5966233513272087,0.032415573987887344,0.13357004713152726,0.47017424736928537,0.6090850023609812,-0.00407396499329804,0.0017255372182764517,-0.0017255372182764517,0.00407396499329804,-0.0008248949643702846,0.006666494517501564,0.0029965557927488784,-0.0029965557927488784,-0.006666494517501564,0.0008248949643702846,0.030101082743910768,0.016834468580356754,-0.030101082743910768,0.18428376557106108,-0.006785700505407277,-0.6998180553743016,0.00637144660745291,-0.008240606969876264,0.3716069871278843,-0.23607609696472634,0.0,-0.6145599082382686,0.0,0.0,0.12180830873252183,0.0,0.0,0.0
133,0.84,-0.11632784590142738,0.04927098512300406,-0.04927098512300406,0.11632784590142738,-0.023554022503382798,0.19035532447044742,0.08556340836379811,-0.08556340836379811,-0.19035532447044742,0.023554022503382798,0.2826106609877399,0.4806925004609009,-0.2826106609877399,0.13136086870554742,1.3710738863769742,0.730121707488914,0.0036485301670827037,0.00047312455176232366,0.24793535703195085,0.013554021545735003,0.058765236089182,0.1586319983293835,-0.48263589787945904,-0.5966233513272087,0.03363365707521256,0.13357004713152726,0.47017424736928537,0.6090850023609812,0.004532445534503882,-0.0019197225508540972,0.0019197225508540972,-0.004532445534503882,0.0009177290272836119,-0.007416741749763367,-0.0033337883108205957,0.0033337883108205957,0.007416741749763367,-0.0009177290272836119,-0.010158165312457168,-0.0187290583899824,0.010158165312457168,-0.1420147010678524,-0.05499783800446689,0.8149998027226046,-0.02159469703553801,-0.002900021631821258,-1.2682587900459286,-0.08307952244393721,0.0,-1.2322223137548827,0.0,0.0,0.3236911192693585,0.0,0.0,0.0
134,0.85,-0.11628252144608234,0.04925178789749552,-0.04925178789749552,0.11628252144608234,-0.023544845213109962,0.1902811570529498,0.0855300704806899,-0.0855300704806899,-0.1902811570529498,0.023544845213109962,0.28250907933461533,0.48050520987700107,-0.28250907933461533,0.1299407216948689,1.3705239079969296,0.7382717055161401,0.0034325831967273236,0.0004441243354441111,0.23525276913149157,0.012723226321295631,0.058765236089182,0.14630977519183466,-0.48263589787945904,-0.5966233513272087,0.03687056826790615,0.13357004713152726,0.47017424736928537,0.6090850023609812,-0.0013493489513016765,0.0005715080635661229,-0.0005715080635661229,0.0013493489513016765,-0.0002732138411069146,0.0022080160366977353,0.000992498932440855,-0.000992498932440855,-0.0022080160366977353,0.0002732138411069146,-0.026292582329839886,0.005575785908051856,0.026292582329839886,0.03034324717761938,-0.04011878395815405,0.0121839340686547,4.380776422504423e-05,0.0003383495287916181,0.0025599093204875523,0.009692686000950523,0.0,0.015073344098628927,0.0,0.0,-0.003367281179165321,0.0,0.0,0.0
135,0.86,-0.11629601493559535,0.04925750297813118,-0.04925750297813118,0.11629601493559535,-0.02354757735152103,0.19030323721331677,0.08553999547001431,-0.08553999547001431,-0.19030323721331677,0.02354757735152103,0.28224615351131693,0.4805609677360816,-0.28224615351131693,0.1302441541666451,1.370122720157348,0.7383935448568266,0.003433021274369574,0.00044750783073202726,0.23527836822469644,0.012820153181305137,0.058765236089182,0.14646050863282095,-0.48263589787945904,-0.5966233513272087,0.036836895456114495,0.13357004713152726,0.47017424736928537,0.6090850023609812,-0.0011250217825442554,0.00047650979237978675,-0.00047650979237978675,0.0011250217825442554,-0.00022780037397043817,0.0018409732950058766,0.000827495504954201,-0.000827495504954201,-0.0018409732950058766,0.00022780037397043817,-0.06503641335657284,0.004648893902198248,0.06503641335657284,0.006933774239153978,0.07550086649945609,-0.4732717877380277,0.015935728735334224,0.007892291611055762,0.9383164424479923,0.22609775292510187,0.0,2.3210641713956455,0.0,0.0,-0.5726579039300496,0.0,0.0,0.0
136,0.87,-0.1163072651534208,0.04926226807605498,-0.04926226807605498,0.1163072651534208,-0.023549855355260736,0.19032164694626683,0.08554827042506385,-0.08554827042506385,-0.19032164694626683,0.023549855355260736,0.2815957893777512,0.4806074566751036,-0.2815957893777512,0.13031349190903663,1.3708777288223426,0.7336608269794463,0.0035923785617229162,0.0005264307468425849,0.24466153264917637,0.015081130710556155,0.058765236089182,0.1696711503467774,-0.48263589787945904,-0.5966233513272087,0.031110316416814,0.13357004713152726,0.47017424736928537,0.6090850023609812,-0.007670338090078055,0.003248790776247401,-0.003248790776247401,0.007670338090078055,-0.001553081234886844,0.012551500409130334,0.005641829166949663,-0.005641829166949663,-0.012551500409130334,0.001553081234886844,0.05626458052226946,0.03169554573536071,-0.05626458052226946,0.037156279539121706,-0.030685593510404452,0.4263007713233624,-0.007109162375685922,-0.005807338739915856,-0.4168456595401909,-0.16636799570592317,0.0,-0.5206193938453868,0.0,0.0,0.05647730125150213,0.0,0.0,0.0
137,0.88,-0.11638396853432158,0.049294755983817454,-0.049294755983817454,0.11638396853432158,-0.023565386167609604,0.19044716195035813,0.08560468871673335,-0.08560468871673335,-0.19044716195035813,0.023565386167609604,0.2821584351829739,0.4809244121324572,-0.2821584351829739,0.13068505470442784,1.3705708728872386,0.73792383469268,0.003521286937966057,0.00046835735944342633,0.24049307605377446,0.013417450753496924,0.058765236089182,0.16446495640832354,-0.48263589787945904,-0.5966233513272087,0.03167508942932902,0.13357004713152726,0.47017424736928537,0.6090850023609812,-0.002380821085938567,0.001008416335216561,-0.001008416335216561,0.002380821085938567,-0.00048207739269355565,0.003895906503006974,0.001751176104987373,-0.001751176104987373,-0.003895906503006974,0.00048207739269355565,0.0028534213407871434,0.009838054474353708,-0.0028534213407871434,-0.03926245561396424,-0.017043035425956532,0.0033155670734363873,0.00013395402009060836,-0.00014020229881270925,0.00781455464617109,-0.004016386581274373,0.0,0.000375490135273715,0.0,0.0,-0.009574108331570491,0.0,0.0,0.0
138,0.89,-0.11640777674518096,0.04930484014716962,-0.04930484014716962,0.11640777674518096,-0.02357020694153654,0.1904861210153882,0.08562220047778323,-0.08562220047778323,-0.1904861210153882,0.02357020694153654,0.28218696939638177,0.4810227926772007,-0.28218696939638177,0.1302924301482882,1.370400442532979,0.7379569903634143,0.003522626478166963,0.00046695533645529924,0.24057122160023617,0.01337728688768418,0.058765236089182,0.16446871130967627,-0.48263589787945904,-0.5966233513272087,0.031579348346013315,0.13357004713152726,0.47017424736928537,0.6090850023609812,-0.0033728662327717207,0.0014285868993428597,-0.0014285868993428597,0.0033728662327717207,-0.0006829298830127173,0.005519237240289576,0.0024808633586642648,-0.0024808633586642648,-0.005519237240289576,0.0006829298830127173,-0.01818968183794345,0.01393741400826376,0.01818968183794345,0.13865352854106894,-0.0022076320642661074,-0.4920341295568398,0.004745462969709974,-0.00039673079227082303,0.2785603780179974,-0.011365514275817057,0.0,0.07270402873301995,0.0,0.0,-0.30476646183010614,0.0,0.0,0.0
139,0.9,-0.11644150540750868,0.04931912601616305,-0.04931912601616305,0.11644150540750868,-0.023577036240366667,0.1905413133877911,0.08564700911136987,-0.08564700911136987,-0.1905413133877911,0.023577036240366667,0.28200507257800234,0.48116216681728335,-0.28200507257800234,0.1316789654336989,1.3703783662123363,0.7330366490678459,0.003570081107864063,0.000462988028532591,0.24335682538041614,0.01326363174492601,0.058765236089182,0.16519575159700647,-0.48263589787945904,-0.5966233513272087,0.028531683727712254,0.13357004713152726,0.47017424736928537,0.6090850023609812,0.01609511220262705,-0.00681713388524241,0.00681713388524241,-0.01609511220262705,0.0032589311392012404,-0.02633752455807603,-0.011838550862985908,0.011838550862985908,0.02633752455807603,-0.0032589311392012404,-0.006332874830983215,-0.06650854622075597,0.006332874830983215,-0.2458231325185828,-0.017368469518297402,0.6932818322321621,-0.023678026750473605,0.0009754645189396323,-1.4019528433444062,0.02794465863989893,0.0,-1.191102356577897,0.0,0.0,0.8167501236162604,0.0,0.0,0.0
140,0.91,-0.11628055428548241,0.049250954677310624,-0.049250954677310624,0.11628055428548241,-0.023544446928974654,0.19027793814221033,0.08552862360274001,-0.08552862360274001,-0.19027793814221033,0.023544446928974654,0.2819417438296925,0.4804970813550758,-0.2819417438296925,0.12922073410851306,1.3702046815171534,0.7399694673901676,0.003333300840359327,0.00047274267372198733,0.22933729694697208,0.013543078331324999,0.058765236089182,0.1532847280312275,-0.48263589787945904,-0.5966233513272087,0.03669918496387486,0.13357004713152726,0.47017424736928537,0.6090850023609812,0.008114140412275594,-0.0034367627366874154,0.0034367627366874154,-0.008114140412275594,0.0016429482380724003,-0.01327774936417947,-0.005968240643658418,0.005968240643658418,0.01327774936417947,-0.0016429482380724003,0.056950966157198746,-0.03352945044689526,-0.056950966157198746,0.014109712912019345,0.2487434174230252,-1.0547546697780907,0.03844319806308024,0.02287709515673338,2.261001248275557,0.6553806461682941,0.0,2.2890578174270897,0.0,0.0,-1.2093031038033,0.0,0.0,0.0
141,0.92,-0.11619941288135965,0.04921658704994375,-0.04921658704994375,0.11619941288135965,-0.02352801744659393,0.19014516064856854,0.08546894119630342,-0.08546894119630342,-0.19014516064856854,0.02352801744659393,0.2825112534912645,0.48016178685060684,-0.2825112534912645,0.12936183123763326,1.3726921156913836,0.7294219206923866,0.0037177328209901292,0.0007015136252893212,0.25194730942972765,0.02009688479300794,0.058765236089182,0.1761753062054984,-0.48263589787945904,-0.5966233513272087,0.024606153925841857,0.13357004713152726,0.47017424736928537,0.6090850023609812,-0.000933803509693687,0.0003955090617943635,-0.0003955090617943635,0.000933803509693687,-0.00018907151786845544,0.0015280706667064603,0.0006868394205383765,-0.0006868394205383765,-0.0015280706667064603,0.00018907151786845544,-0.0016872272411927458,0.0038587135366530134,0.0016872272411927458,0.045632244158627655,-0.0664824011885834,0.024694244707434976,-0.00013983577966977627,-0.0004260872302893617,-0.008148855011103073,-0.012206466269305133,0.0,-0.007876478928034447,0.0,0.0,-0.0038655028674394742,0.0,0.0,0.0
142,0.93,-0.11620875091645659,0.04922054214056169,-0.04922054214056169,0.11620875091645659,-0.023529908161772615,0.1901604413552356,0.08547580959050881,-0.08547580959050881,-0.1901604413552356,0.023529908161772615,0.28249438121885256,0.48020037398597337,-0.28249438121885256,0.12981815367921953,1.3720272916794978,0.729668863139461,0.0037163344631934315,0.0006972527529864275,0.2518658208796166,0.019974820130314888,0.058765236089182,0.17609654141621806,-0.48263589787945904,-0.5966233513272087,0.024567498897167462,0.13357004713152726,0.47017424736928537,0.6090850023609812,0.001558893181297094,-0.0006602755093218504,0.0006602755093218504,-0.001558893181297094,0.00031564279522298955,-0.0025509557814218375,-0.0011466289586828382,0.0011466289586828382,0.0025509557814218375,-0.00031564279522298955,-0.1079453155635679,-0.00644174846972656,0.1079453155635679,-0.06428159336167028,-0.19853437891357295,0.6810254495462686,-0.02647016958122906,-0.03616400749948591,-1.5484548208257203,-1.0360227490481462,0.0,-1.4015594112244234,0.0,0.0,-0.6117228406325677,0.0,0.0,0.0
143,0.94,-0.11619316198464362,0.049213939385468475,-0.049213939385468475,0.11619316198464362,-0.023526751733820385,0.19013493179742139,0.08546434330092198,-0.08546434330092198,-0.19013493179742139,0.023526751733820385,0.2814149280632169,0.4801359565012761,-0.2814149280632169,0.12917533774560283,1.370041947890362,0.7364791176349237,0.003451632767381141,0.00033561267799156843,0.23638127267135942,0.009614592639833426,0.058765236089182,0.16208094730397382,-0.48263589787945904,-0.5966233513272087,0.018450270490841785,0.13357004713152726,0.47017424736928537,0.6090850023609812,-0.01906791406425523,0.008076266767509388,-0.008076266767509388,0.01906791406425523,-0.0038608602916292284,0.03120217606240594,0.014025151709760875,-0.014025151709760875,-0.03120217606240594,0.0038608602916292284,-0.012263137110113398,0.07879288908128612,0.012263137110113398,0.23989854255951903,0.09192773088630979,-0.5152139171657577,0.026382170080343527,0.007271355823073732,1.5433939943134716,0.2083091652025578,0.0,1.5634261853361642,0.0,0.0,-0.695837552762448,0.0,0.0,0.0
144,0.95,-0.11638384112528617,0.04929470205314357,-0.04929470205314357,0.11638384112528617,-0.023565360336736677,0.19044695355804545,0.08560459481801959,-0.08560459481801959,-0.19044695355804545,0.023565360336736677,0.28129229669211575,0.48092388539208897,-0.28129229669211575,0.13157432317119802,1.3709612251992251,0.7313269784632661,0.003715454468184576,0.00040832623622230575,0.25181521261449413,0.011697684291859004,0.058765236089182,0.17771520915733546,-0.48263589787945904,-0.5966233513272087,0.011491894963217305,0.13357004713152726,0.47017424736928537,0.6090850023609812,0.016181261654503454,-0.006853611266609272,0.006853611266609272,-0.016181261654503454,0.0032763669784288685,-0.02647852970834863,-0.01190190631483179,0.01190190631483179,0.02647852970834863,-0.0032763669784288685,0.1558357539748867,-0.06686455848157746,-0.1558357539748867,0.0019864464881585997,-0.007298722585735717,-0.7963573650234035,0.0017034937098240124,0.002193529803906478,0.09837419174500983,0.06283986413306245,0.0,-0.7163348216709192,0.0,0.0,1.263616039702697,0.0,0.0,0.0
145,0.96,-0.11622202850874114,0.049226165940477476,-0.049226165940477476,0.11622202850874114,-0.02353259666695239,0.19018216826096196,0.08548557575487127,-0.08548557575487127,-0.19018216826096196,0.02353259666695239,0.2828506542318646,0.4802552398072732,-0.2828506542318646,0.1315941876360796,1.3708882379733678,0.7233634048130321,0.0037324894052828163,0.00043026153426137053,0.25279895453194423,0.012326082933189628,0.058765236089182,0.17055186094062627,-0.48263589787945904,-0.5966233513272087,0.024128055360244274,0.13357004713152726,0.47017424736928537,0.6090850023609812,0.002692118011322908,-0.0011402585069132665,0.0011402585069132665,-0.002692118011322908,0.0005451012319829251,-0.004405315751787597,-0.001980163302850446,0.001980163302850446,0.004405315751787597,-0.0005451012319829251,-0.05708259888938527,-0.01112446685282431,0.05708259888938527,-0.027381563063330616,0.009529183556611365,0.010510582195033535,-0.00015044738152190928,-0.00011684979342102076,-0.008709803832690488,-0.0033473320658146746,0.0,-0.00291859193506383,0.0,0.0,0.005370151215583832,0.0,0.0,0.0
146,0.97,-0.11619510732862791,0.04921476335540834,-0.04921476335540834,0.11619510732862791,-0.02352714565463256,0.19013811510344408,0.08546577412184277,-0.08546577412184277,-0.19013811510344408,0.02352714565463256,0.28227982824297077,0.48014399513874495,-0.28227982824297077,0.1313203720054463,1.370983529808934,0.7234685106349824,0.003730984931467597,0.0004290930363271603,0.2527118564936173,0.012292609612531482,0.058765236089182,0.17052267502127563,-0.48263589787945904,-0.5966233513272087,0.024181756872400113,0.13357004713152726,0.47017424736928537,0.6090850023609812,-0.004216610753061956,0.001785960516981211,-0.001785960516981211,0.004216610753061956,-0.0008537801634907194,0.00689996721154329,0.003101484987377834,-0.003101484987377834,-0.00689996721154329,0.0008537801634907194,0.06550787914741396,0.01742404080167792,-0.06550787914741396,-0.09457668690523169,-0.00984260978371676,0.8019760162178646,-0.012918159178391128,0.0002558303617573301,-0.7498767686752533,0.007328951688389401,0.0,-1.1169559702977365,0.0,0.0,0.5259503100593883,0.0,0.0,0.0
147,0.98,-0.11623727343615853,0.049232622960578155,-0.049232622960578155,0.11623727343615853,-0.023535683456267466,0.19020711477555952,0.08549678897171654,-0.08549678897171654,-0.19020711477555952,0.023535683456267466,0.2829349070344449,0.48031823554676173,-0.2829349070344449,0.13037460513639398,1.3708851037110967,0.731488270797161,0.003601803339683686,0.0004316513399447336,0.2452130888068648,0.012365899129415376,0.058765236089182,0.15935311531829827,-0.48263589787945904,-0.5966233513272087,0.029441259972993995,0.13357004713152726,0.47017424736928537,0.6090850023609812,0.0037876088229221727,-0.0016042542885556788,0.0016042542885556788,-0.0037876088229221727,0.0007669151266188889,-0.006197960879805731,-0.0027859294586166095,0.0027859294586166095,0.006197960879805731,-0.0007669151266188889,0.07335367518720437,-0.015651309880426734,-0.07335367518720437,0.03659465003912343,-0.039843440815356956,-0.18355355471860735,0.0016182343758640912,-0.002508928253034374,0.0944106362801983,-0.07187536385746714,0.0,0.009929090848137534,0.0,0.0,-0.10979424755995539,0.0,0.0,0.0
148,0.99,-0.1161993973479293,0.0492165804176926,-0.0492165804176926,0.1161993973479293,-0.023528014305001278,0.19014513516676146,0.08546892967713038,-0.08546892967713038,-0.19014513516676146,0.023528014305001278,0.28366844378631695,0.48016172244795746,-0.28366844378631695,0.13074055163678522,1.3704866693029432,0.729652735249975,0.003617985683442327,0.0004065620574143899,0.24615719516966678,0.011647145490840704,0.058765236089182,0.15945240622677964,-0.48263589787945904,-0.5966233513272087,0.02834331749739444,0.13357004713152726,0.47017424736928537,0.6090850023609812,0.01412138916471739,-0.0059811560801224795,0.0059811560801224795,-0.01412138916471739,0.002859303100372426,-0.023107792777260494,-0.010386803444469017,0.010386803444469017,0.023107792777260494,-0.002859303100372426,-0.31523039137422715,-0.05835269243935626,0.31523039137422715,-0.15508866578856917,0.05571211400083875,-0.16182064505960714,0.0016439081691609243,-0.002507514536340252,0.09576413911511761,-0.07183487221882073,0.0,0.07687168300056502,0.0,0.0,-0.22026419933982125,0.0,0.0,0.0
149,1.0,-0.11605818345628213,0.049156768856891374,-0.049156768856891374,0.11605818345628213,-0.023499421273997553,0.18991405723898885,0.08536506164268569,-0.08536506164268569,-0.18991405723898885,0.023499421273997553,0.2805161398725747,0.4795781955235639,-0.2805161398725747,0.12918966497889953,1.3710437904429515,0.7280345287993789,0.003634424765133936,0.00038148691205098736,0.24711483656081795,0.010928796768652497,0.058765236089182,0.1602211230567853,-0.48263589787945904,-0.5966233513272087,0.02614067550399623,0.13357004713152726,0.47017424736928537,0.6090850023609812,-0.006346802558415687,0.0026882084738000245,-0.0026882084738000245,0.006346802558415687,-0.0012851033815361457,0.010385721340328002,0.00466831941677015,-0.00466831941677015,-0.010385721340328002,0.0012851033815361457,0.06228146349218089,0.0262264168978954,-0.06228146349218089,0.0006293308216831495,0.042074914077216974,-0.007749226972253442,0.00024275784565987515,-0.0005729043269671373,0.014098996590414248,-0.016412570140271476,0.0,0.008655454279782315,0.0,0.0,-0.026933641764096197,0.0,0.0,0.0
150,1.01,-0.11612165148186629,0.049183650941629374,-0.049183650941629374,0.11612165148186629,-0.023512272307812915,0.19001791445239213,0.08541174483685339,-0.08541174483685339,-0.19001791445239213,0.023512272307812915,0.2811389545074965,0.47984045969254285,-0.2811389545074965,0.12919595828711636,1.3714645395837237,0.7279570365296564,0.003636852343590535,0.000375757868781316,0.2472558265267221,0.010764671067249782,0.058765236089182,0.16030767759958311,-0.48263589787945904,-0.5966233513272087,0.025871339086355267,0.13357004713152726,0.47017424736928537,0.6090850023609812,0.00335506387440232,-0.0014210470769743244,0.0014210470769743244,-0.00335506387440232,0.0006793345047537147,-0.005490125148363556,-0.0024677733892711218,0.0024677733892711218,0.005490125148363556,-0.0006793345047537147,-0.2665382534242866,-0.013863865833585454,0.2665382534242866,0.17968604472253236,0.2309973110144803,-0.6491184397187211,0.04249210012831931,0.0034131135253225517,2.425141051938626,0.09777819671204276,0.0,2.789434952421019,0.0,0.0,-2.9662190381962596,0.0,0.0,0.0
151,1.02,-0.11608810084312227,0.04916944047085963,-0.04916944047085963,0.11608810084312227,-0.023505478962765378,0.1899630132009085,0.08538706710296068,-0.08538706710296068,-0.1899630132009085,0.023505478962765378,0.2784735719732536,0.479701821034207,-0.2784735719732536,0.13099281873434168,1.3737745126938685,0.7214658521324692,0.004061773344873728,0.0004098890040345415,0.27150723704610835,0.01174245303437021,0.058765236089182,0.1882020271237933,-0.48263589787945904,-0.5966233513272087,-0.0037908512956073294,0.13357004713152726,0.47017424736928537,0.6090850023609812,-0.003665470681869787,0.0015525227295268285,-0.0015525227295268285,0.003665470681869787,-0.0007421838111181661,0.005998050867281335,0.0026960799087261123,-0.0026960799087261123,-0.005998050867281335,0.0007421838111181661,0.08961183604854761,0.015146490847578464,-0.08961183604854761,0.12495648127739123,-0.10765826126148959,-0.20922020961882115,-0.004375976767062757,-0.005764822519337267,-0.24525509766022968,-0.16514984315449363,0.0,-0.22129636960615817,0.0,0.0,-0.14797100365942648,0.0,0.0,0.0
152,1.03,-0.11612475554994096,0.0491849656981549,-0.0491849656981549,0.11612475554994096,-0.02351290080087656,0.1900229937095813,0.08541402790204794,-0.08541402790204794,-0.1900229937095813,0.02351290080087656,0.2793696903337391,0.4798532859426828,-0.2793696903337391,0.1322423835471156,1.3726979300812536,0.719373650036281,0.0040180135772031,0.00035224077884116883,0.26905468606950605,0.010090954602825273,0.058765236089182,0.18598906342773172,-0.48263589787945904,-0.5966233513272087,-0.005270561332201594,0.13357004713152726,0.47017424736928537,0.6090850023609812,-0.01089130831805063,0.00461304483936123,-0.00461304483936123,0.01089130831805063,-0.0022052758697720803,0.017822202763936867,0.008010956546898595,-0.008010956546898595,-0.017822202763936867,0.0022052758697720803,-0.023754716517809804,0.04500530443802275,0.023754716517809804,0.03452849436402505,-0.019890906619735027,-0.06472361544802574,-0.0027646015351590753,0.0005018519731184439,-0.15543197205243886,0.014377097353425634,0.0,-0.26997279959282416,0.0,0.0,0.06950347885729931,0.0,0.0,0.0
