,time,sternoclavicular_r2,sternoclavicular_r3,unrotscap_r3,unrotscap_r2,acromioclavicular_r2,acromioclavicular_r3,acromioclavicular_r1,unrothum_r1,unrothum_r3,unrothum_r2,elv_angle,shoulder_elv,shoulder1_r2,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,proximal_distal_r1,proximal_distal_r3,cmc_flexion,cmc_abduction,mp_flexion,ip_flexion,2mcp_flexion,2mcp_abduction,2pm_flexion,2md_flexion,FPLpt_tx,FPLpt_ty,FPLpt_tz,FPLpt2_tx,FPLpt2_ty,FPLpt2_tz,sternoclavicular_r2_vel,sternoclavicular_r3_vel,unrotscap_r3_vel,unrotscap_r2_vel,acromioclavicular_r2_vel,acromioclavicular_r3_vel,acromioclavicular_r1_vel,unrothum_r1_vel,unrothum_r3_vel,unrothum_r2_vel,elv_angle_vel,shoulder_elv_vel,shoulder1_r2_vel,shoulder_rot_vel,elbow_flexion_vel,pro_sup_vel,deviation_vel,flexion_vel,proximal_distal_r1_vel,proximal_distal_r3_vel,cmc_flexion_vel,cmc_abduction_vel,mp_flexion_vel,ip_flexion_vel,2mcp_flexion_vel,2mcp_abduction_vel,2pm_flexion_vel,2md_flexion_vel,FPLpt_tx_vel,FPLpt_ty_vel,FPLpt_tz_vel,FPLpt2_tx_vel,FPLpt2_ty_vel,FPLpt2_tz_vel
113,0.64,-0.11639189512165243,0.049298113299166585,-0.049298113299166585,0.11639189512165243,-0.02356699117238974,0.19046013271376017,0.0856105188145667,-0.0856105188145667,-0.19046013271376017,0.02356699117238974,0.2818197550888219,0.48095716602839766,-0.2818197550888219,0.13343252880003828,1.3713847284695568,0.7309030995980793,0.0038675721298006456,0.0003273967150707303,0.2605439298821562,0.009379223471028925,0.058765236089182,0.17088444285437177,-0.48263589787945904,-0.5966233513272087,0.019091127466906072,0.13357004713152726,0.47017424736928537,0.6090850023609812,-4.3528511544738575e-07,-1.3060298792673568e-06,-7.346090821644133e-07,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0006711489105609703,-0.00028426177527268726,0.00028426177527268726,-0.0006711489105609703,0.00013589133556028699,-0.0010982484318161623,-0.0004936489256340826,0.0004936489256340826,0.0010982484318161623,-0.00013589133556028699,0.013207220609107173,-0.002773310728126921,-0.013207220609107173,-0.00440315154351667,-0.006881047842433041,0.06186560389130902,-0.0007831292353698352,-0.0008021358709240734,-0.0446355564359846,-0.022979406357485216,0.0,-0.1305573999266757,0.0,0.0,0.2574279663414343,0.0,0.0,0.0,1.0821041362364776e-06,3.2463124087094433e-06,1.8151424220740986e-06,0.0,0.0,0.0
114,0.65,-0.11638518363254682,0.04929527068141386,-0.04929527068141386,0.11638518363254682,-0.023565632259034137,0.190449150229442,0.08560558232531036,-0.08560558232531036,-0.190449150229442,0.023565632259034137,0.28195182729491297,0.4809294329211164,-0.28195182729491297,0.1333884972846031,1.3713159179911325,0.7315217556369924,0.0038597408374469473,0.0003193753563614896,0.26009757431779634,0.009149429407454073,0.058765236089182,0.169578868855105,-0.48263589787945904,-0.5966233513272087,0.021665407130320415,0.13357004713152726,0.47017424736928537,0.6090850023609812,-4.2446407408502097e-07,-1.2735667551802623e-06,-7.164576579436723e-07,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.00205001137951466,0.0008682838495754908,-0.0008682838495754908,0.00205001137951466,-0.0004150916560020229,0.0033545926355044164,0.00150785975396861,-0.00150785975396861,-0.0033545926355044164,0.0004150916560020229,0.08956500886471708,0.00847111260418587,-0.08956500886471708,-0.4176590004249109,-0.12130371659249128,1.355259805519704,-0.047586314789162816,0.0028958677482015137,-2.7739426594887426,0.08296043862907367,0.0,-1.8754267227565151,0.0,0.0,1.8877823797702833,0.0,0.0,0.0,-3.909537524467296e-06,-1.1728612573401894e-05,-6.597344572538568e-06,0.0,0.0,0.0
115,0.66,-0.11640568374634197,0.04930395351990961,-0.04930395351990961,0.11640568374634197,-0.023569783175594158,0.19048269615579705,0.08562066092285005,-0.08562066092285005,-0.19048269615579705,0.023569783175594158,0.28284747738356014,0.48101414404715825,-0.28284747738356014,0.129211907280354,1.3701028808252076,0.7450743536921894,0.003383877689555319,0.0003483340338435047,0.23235814772290891,0.00997903379374481,0.058765236089182,0.15082460162753986,-0.48263589787945904,-0.5966233513272087,0.04054323092802325,0.13357004713152726,0.47017424736928537,0.6090850023609812,-4.6355944932969393e-07,-1.3908528809142813e-06,-7.82431103669058e-07,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.006386386625849283,0.0027049810879108127,-0.0027049810879108127,0.006386386625849283,-0.0012930969895096067,0.010450490508873145,0.004697431508694783,-0.004697431508694783,-0.010450490508873145,0.0012930969895096067,-0.006150522830739025,0.026389971702101,0.006150522830739025,-0.09548537512698851,-0.007786088326056095,-0.020924228803376188,0.0004244815273775609,-0.0005571265505291097,0.02518991821501282,-0.0159603727843724,0.0,0.0006045995061820797,0.0,0.0,-0.025185136012863263,0.0,0.0,0.0,7.504915783575644e-07,2.251474735072693e-06,1.274090353955865e-06,0.0,0.0,0.0
116,0.67,-0.11646954761260046,0.04933100333078872,-0.04933100333078872,0.11646954761260046,-0.023582714145489254,0.19058720106088578,0.085667635237937,-0.085667635237937,-0.19058720106088578,0.023582714145489254,0.28278597215525275,0.48127804376417926,-0.28278597215525275,0.12825705352908412,1.370025019941947,0.7448651114041557,0.0033881225048290947,0.0003427627683382136,0.23261004690505904,0.009819430065901085,0.058765236089182,0.15083064762260168,-0.48263589787945904,-0.5966233513272087,0.040291379567894615,0.13357004713152726,0.47017424736928537,0.6090850023609812,-4.560545335461183e-07,-1.3683381335635544e-06,-7.696902001294993e-07,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.009275185790581786,0.003928526706729191,-0.003928526706729191,0.009275185790581786,-0.0018780440883162802,0.015177627521437143,0.006822230246658623,-0.006822230246658623,-0.015177627521437143,0.0018780440883162802,-0.151033812150575,0.038327116214531554,0.151033812150575,0.44209970115191843,0.1710057893140826,-1.4481496317028997,0.04627623574603077,0.00734249544338502,2.698267556770045,0.2103471163569416,0.0,1.5171833726453032,0.0,0.0,-2.887195119881889,0.0,0.0,0.0,-9.96583002888762e-06,-2.986258350162298e-05,-1.6790067404185457e-05,0.0,0.0,0.0
117,0.68,-0.11656229947050628,0.04937028859785601,-0.04937028859785601,0.11656229947050628,-0.023601494586372417,0.19073897733610015,0.08573585754040358,-0.08573585754040358,-0.19073897733610015,0.023601494586372417,0.281275634033747,0.4816613149263246,-0.281275634033747,0.1326780505406033,1.3717350778350879,0.7303836150871267,0.0038508848622894024,0.0004161877227720638,0.2595927224727595,0.011922901229470501,0.058765236089182,0.1660024813490547,-0.48263589787945904,-0.5966233513272087,0.011419428369075725,0.13357004713152726,0.47017424736928537,0.6090850023609812,-5.557128338349945e-07,-1.6669639685797841e-06,-9.375908741713539e-07,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0010508452893326359,-0.0004450938658445702,0.0004450938658445702,-0.0010508452893326359,0.00021277308911091253,-0.0017195856455265446,-0.0007729365125372367,0.0007729365125372367,0.0017195856455265446,-0.00021277308911091253,0.014720508337046079,-0.00434232681908453,-0.014720508337046079,0.014442634466838022,0.019003476508250294,-0.008461687826222253,-6.255260039142278e-05,0.00014868459897739812,-0.0035994623295565464,0.004259528399369779,0.0,-0.0002836858166183065,0.0,0.0,0.005202512340929735,0.0,0.0,0.0,-1.9198621771937693e-07,-6.108652381979963e-07,-3.4906585039885656e-07,0.0,0.0,0.0
118,0.69,-0.11655179101761295,0.04936583765919757,-0.04936583765919757,0.11655179101761295,-0.023599366855481307,0.1907217814796449,0.08572812817527821,-0.08572812817527821,-0.1907217814796449,0.023599366855481307,0.28142283911711746,0.48161789165813373,-0.28142283911711746,0.13282247688527168,1.3719251126001704,0.7302989982088645,0.003850259336285488,0.0004176745687618378,0.25955672784946393,0.011965496513464199,0.058765236089182,0.16599964449088853,-0.48263589787945904,-0.5966233513272087,0.011471453492485023,0.13357004713152726,0.47017424736928537,0.6090850023609812,-5.576326960121883e-07,-1.673072620961764e-06,-9.410815326753424e-07,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0350832123601888,-0.014859593625139722,0.014859593625139722,-0.0350832123601888,0.007103647135249178,-0.057409097632557526,-0.0258049896967108,0.0258049896967108,0.057409097632557526,-0.007103647135249178,-0.30904756249903187,-0.14497162043328737,0.30904756249903187,-0.2221002508063341,-0.0698429104902143,0.0321448458446949,-0.02033767600166667,0.0010717368804796367,-1.1717272471119977,0.030702627923900362,0.0,-1.3222627503078426,0.0,0.0,0.8961174180076686,0.0,0.0,0.0,-1.466076571675242e-06,-4.380776422505783e-06,-2.4609142453120134e-06,0.0,0.0,0.0
119,0.7,-0.11620095889401107,0.04921724172294617,-0.04921724172294617,0.11620095889401107,-0.023528330384128816,0.1901476905033193,0.0854700782783111,-0.0854700782783111,-0.1901476905033193,0.023528330384128816,0.27833236349212714,0.48016817545380086,-0.27833236349212714,0.13060147437720834,1.3712266834952682,0.7306204466673114,0.0036468825762688215,0.00042839193756663416,0.24783945537834395,0.012272522792703203,0.058765236089182,0.1527770169878101,-0.48263589787945904,-0.5966233513272087,0.02043262767256171,0.13357004713152726,0.47017424736928537,0.6090850023609812,-5.722934617289407e-07,-1.716880385186822e-06,-9.656906751284626e-07,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.025641207999700655,0.010860415990290861,-0.010860415990290861,0.025641207999700655,-0.00519183092590747,0.0419585006161044,0.018860045350344024,-0.018860045350344024,-0.0419585006161044,0.00519183092590747,0.34399950864617557,0.10595516897738966,-0.34399950864617557,0.1043078225096028,0.03356662595994653,0.3393883313091317,0.0039619497619046515,0.0034266747336105462,0.23000587673287498,0.09816728296219,0.0,0.698194759543605,0.0,0.0,0.31004269687864017,0.0,0.0,0.0,-4.677482395344799e-06,-1.4032447186034417e-05,-7.888888219014355e-06,0.0,0.0,0.0
120,0.71,-0.11645737097400807,0.04932584588284908,-0.04932584588284908,0.11645737097400807,-0.02358024869338789,0.19056727550948035,0.08565867873181454,-0.08565867873181454,-0.19056727550948035,0.02358024869338789,0.2817723585785889,0.48122772714357476,-0.2817723585785889,0.13164455260230437,1.3715623497548677,0.7340143299804027,0.003686502073887868,0.0004626586849027396,0.2501395141456727,0.013254195622325103,0.058765236089182,0.15975896458324615,-0.48263589787945904,-0.5966233513272087,0.02353305464134811,0.13357004713152726,0.47017424736928537,0.6090850023609812,-6.190682856823887e-07,-1.857204857047166e-06,-1.0445795573186061e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.0008872904851298102,0.00037582174783196143,-0.00037582174783196143,0.0008872904851298102,-0.00017966419319989657,0.0014519394047368683,0.0006526484204905092,-0.0006526484204905092,-0.0014519394047368683,0.00017966419319989657,0.16210129400333062,0.003666482972830565,-0.16210129400333062,-0.14836459285904047,-0.1459061395279848,0.6385028585158992,-0.02849729969425039,0.002740673071114182,-1.6731067246953473,0.07851429962608056,0.0,-1.4540647096175279,0.0,0.0,1.3038574854006917,0.0,0.0,0.0,-3.7524578917878113e-06,-1.123992038284348e-05,-6.3355451847394176e-06,0.0,0.0,0.0
121,0.72,-0.11646624387885937,0.0493296041003274,-0.0493296041003274,0.11646624387885937,-0.02358204533531989,0.19058179490352772,0.08566520521601945,-0.08566520521601945,-0.19058179490352772,0.02358204533531989,0.2833933715186222,0.48126439197330306,-0.2833933715186222,0.13016090667371397,1.3701032883595878,0.7403993585655617,0.003401529076945364,0.0004900654156138814,0.23340844689871923,0.014039338618585908,0.058765236089182,0.14521831748707087,-0.48263589787945904,-0.5966233513272087,0.03657162949535503,0.13357004713152726,0.47017424736928537,0.6090850023609812,-6.565928646002668e-07,-1.969604060875601e-06,-1.1079350091660003e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.006489884650492939,-0.0027488237587212916,0.0027488237587212916,-0.006489884650492939,0.0013140758471186925,-0.010619857259488996,-0.004773562770665762,0.004773562770665762,0.010619857259488996,-0.0013140758471186925,0.024414869854078036,-0.026817664635298,-0.024414869854078036,0.07187599217599594,0.024910700441282962,-0.004643431021644773,0.0001744456587368312,-0.0001438500369493759,0.01032255787470071,-0.004121019069931384,0.0,0.002936446653309388,0.0,0.0,-0.005595351048968966,0.0,0.0,0.0,2.094395102393203e-07,5.934119456780742e-07,3.316125578789238e-07,0.0,0.0,0.0
122,0.73,-0.11640134503235444,0.049302115862740185,-0.049302115862740185,0.11640134503235444,-0.023568904576848702,0.19047559633093283,0.08561746958831279,-0.08561746958831279,-0.19047559633093283,0.023568904576848702,0.283637520217163,0.4809962153269501,-0.283637520217163,0.13087966659547393,1.3703523953640007,0.7403529242553453,0.0034032735335327324,0.0004886269152443877,0.23351167247746624,0.013998128427886595,0.058765236089182,0.14524768195360396,-0.48263589787945904,-0.5966233513272087,0.03651567598486534,0.13357004713152726,0.47017424736928537,0.6090850023609812,-6.544984694978736e-07,-1.96366994141882e-06,-1.104618883587211e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.002544532969774027,0.0010777408131060207,-0.0010777408131060207,0.002544532969774027,-0.000515221195188792,0.00416379708989556,0.0018716038233751453,-0.0018716038233751453,-0.00416379708989556,0.000515221195188792,-0.010434276400123066,0.010514578999004653,0.010434276400123066,0.25113774735736893,0.05754439555616386,-0.7677257447899155,0.028960003932246594,-0.005947104706415559,1.6996985786320307,-0.17037204280938595,0.0,1.6976174829385349,0.0,0.0,-0.13659822881392086,0.0,0.0,0.0,8.11578102177363e-06,2.4382249650360786e-05,1.3718287920675415e-05,0.0,0.0,0.0
123,0.74,-0.11642679036205218,0.049312893270871246,-0.049312893270871246,0.11642679036205218,-0.02357405678880059,0.1905172343018318,0.08563618562654654,-0.08563618562654654,-0.1905172343018318,0.02357405678880059,0.28353317745316176,0.48110136111694013,-0.28353317745316176,0.13339104406904762,1.3709278393195623,0.7326756668074461,0.0036928735728551983,0.0004291558681802321,0.25050865826378654,0.012294407999792735,0.058765236089182,0.1622238567829893,-0.48263589787945904,-0.5966233513272087,0.03514969369672613,0.13357004713152726,0.47017424736928537,0.6090850023609812,-5.733406592801373e-07,-1.7198474449152123e-06,-9.67436004380457e-07,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0002427229390741803,-0.0001027998929425955,0.0001027998929425955,-0.0002427229390741803,4.914847173617676e-05,-0.00039716712458004455,-0.00017852972918758203,0.00017852972918758203,0.00039716712458004455,-4.914847173617676e-05,-0.15970031436453036,-0.0010029534546540653,0.15970031436453036,-0.3315557823183546,-0.05576271109584141,0.9965382701000336,-0.02423607832550624,0.0007652396105369181,-1.4193043308090818,0.02192269676186548,0.0,-0.7384302536688508,0.0,0.0,0.2885539413286987,0.0,0.0,0.0,-1.0471975511965909e-06,-3.1415926535898043e-06,-1.762782544514279e-06,0.0,0.0,0.0
124,0.75,-0.11642436313266144,0.04931186527194182,-0.04931186527194182,0.11642436313266144,-0.02357356530408323,0.190513262630586,0.08563440032925466,-0.08563440032925466,-0.190513262630586,0.02357356530408323,0.28193617430951645,0.4810913315823936,-0.28193617430951645,0.13007548624586407,1.3703702122086039,0.7426410495084464,0.003450512789600136,0.0004368082642856013,0.23631561495569572,0.01251363496741139,0.058765236089182,0.1548395542463008,-0.48263589787945904,-0.5966233513272087,0.03803523311001312,0.13357004713152726,0.47017424736928537,0.6090850023609812,-5.838126347921032e-07,-1.7512633714511103e-06,-9.850638298255997e-07,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-1.4276793280920685e-05,6.05629250499673e-06,-6.05629250499673e-06,1.4276793280920685e-05,-2.8972465579424345e-06,2.3352505390539235e-05,1.0506882099081682e-05,-1.0506882099081682e-05,-2.3352505390539235e-05,2.8972465579424345e-06,0.043391346118826224,5.899212872084725e-05,-0.043391346118826224,0.039524534254445354,0.0447883600119825,-0.027434219646860214,0.00016446237541540946,0.00021933552709811968,0.009672056209186763,0.0062832725736421124,0.0,0.007041408694122286,0.0,0.0,-0.0023605752666147617,0.0,0.0,0.0,-2.967059728390371e-07,-9.075712110370546e-07,-5.061454830783362e-07,0.0,0.0,0.0
125,0.76,-0.11642450590059425,0.04931192583486687,-0.04931192583486687,0.11642450590059425,-0.023573594276548808,0.1905134961556399,0.08563450539807566,-0.08563450539807566,-0.1905134961556399,0.023573594276548808,0.2823700877707047,0.4810919215036808,-0.2823700877707047,0.13047073158840852,1.3708180958087237,0.7423667073119778,0.00345215741335429,0.0004390016195565825,0.2364123355177876,0.012576467693147811,0.058765236089182,0.15490996833324203,-0.48263589787945904,-0.5966233513272087,0.03801162735734697,0.13357004713152726,0.47017424736928537,0.6090850023609812,-5.867796945204936e-07,-1.7603390835614809e-06,-9.90125284656383e-07,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.004144039962765411,-0.0017552252688533831,0.0017552252688533831,-0.004144039962765411,0.0008390844911883993,-0.006781180102652384,-0.0030480953655626086,0.0030480953655626086,0.006781180102652384,-0.0008390844911883993,-0.1232045197742393,-0.017124088516440317,0.1232045197742393,0.015483391753096098,0.1304324343522456,-0.8755903563288703,0.012933430809346138,0.010824060781970804,0.7612487930291845,0.31008660936262045,0.0,0.8675826635476724,0.0,0.0,-0.3276181449929312,0.0,0.0,0.0,-1.4835298641951811e-05,-4.4488442633335446e-05,-2.5028021473598688e-05,0.0,0.0,0.0
126,0.77,-0.1163830655009666,0.049294373582178336,-0.049294373582178336,0.1163830655009666,-0.023565203431636924,0.19044568435461337,0.08560402444442003,-0.08560402444442003,-0.19044568435461337,0.023565203431636924,0.2811380425729623,0.4809206806185164,-0.2811380425729623,0.13062556550593948,1.3721224201522462,0.7336108037486891,0.0035814917214477514,0.0005472422273762905,0.24402482344807944,0.015677333786774016,0.058765236089182,0.16358579496871875,-0.48263589787945904,-0.5966233513272087,0.03473544590741766,0.13357004713152726,0.47017424736928537,0.6090850023609812,-7.351326809400117e-07,-2.2052235098948354e-06,-1.24040549939237e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.008156517006514818,0.0034547221746901446,-0.0034547221746901446,0.008156517006514818,-0.0016515178046995482,0.013347073842071011,0.005999412224098888,-0.005999412224098888,-0.013347073842071011,0.0016515178046995482,0.12259348000311365,0.03370452442416072,-0.12259348000311365,-0.04698239596138687,-0.12924599443331353,0.8491453893020418,-0.01506791612465759,-0.007672432485182038,-0.8877346190636348,-0.2197990167342869,0.0,-1.2846140959334422,0.0,0.0,-0.05006267519835489,0.0,0.0,0.0,1.05592419745657e-05,3.164281933865718e-05,1.780235837034216e-05,0.0,0.0,0.0
127,0.78,-0.11646463067103174,0.04932892080392524,-0.04932892080392524,0.11646463067103174,-0.02358171860968392,0.19057915509303408,0.08566401856666102,-0.08566401856666102,-0.19057915509303408,0.02358171860968392,0.28236397737299346,0.481257725862758,-0.28236397737299346,0.13015574154632562,1.370829960207913,0.7421022576417096,0.0034308125602011755,0.00047051790252447014,0.2351474772574431,0.013479343619431147,0.058765236089182,0.15073965400938433,-0.48263589787945904,-0.5966233513272087,0.03423481915543411,0.13357004713152726,0.47017424736928537,0.6090850023609812,-6.295402611943547e-07,-1.8887953165082636e-06,-1.0623819156889484e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.00772114462460477,0.0032703106859238718,-0.0032703106859238718,0.00772114462460477,-0.0015633786774736647,0.012634630441402117,0.0056791792129418095,-0.0056791792129418095,-0.012634630441402117,0.0015633786774736647,0.03905792047892431,0.031905473937793305,-0.03905792047892431,0.20700116310123362,0.04800845757535477,-1.1283030888032397,0.02599020403693062,0.008607894057665948,1.5236108094151628,0.2465980936130544,0.0,2.149980488037051,0.0,0.0,-0.738053280003714,0.0,0.0,0.0,-1.1833332328521554e-05,-3.549999698556464e-05,-1.9966566642815137e-05,0.0,0.0,0.0
128,0.79,-0.11654184211727779,0.049361623910784476,-0.049361623910784476,0.11654184211727779,-0.023597352396458656,0.1907055013974481,0.08572081035879044,-0.08572081035879044,-0.1907055013974481,0.023597352396458656,0.2827545565777827,0.48157678060213593,-0.2827545565777827,0.13222575317733795,1.3713100447836666,0.7308192267536772,0.0036907146005704817,0.0005565968431011296,0.2503835853515947,0.01594532455556169,0.058765236089182,0.17223945888975484,-0.48263589787945904,-0.5966233513272087,0.02685428635539697,0.13357004713152726,0.47017424736928537,0.6090850023609812,-7.478735844795702e-07,-2.24379528636391e-06,-1.2620475821170997e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.016703795779259012,-0.007074936469053661,0.007074936469053661,-0.016703795779259012,0.0033821862909771266,-0.027333566508896956,-0.012286245269413354,0.012286245269413354,0.027333566508896956,-0.0033821862909771266,0.03530527060092714,-0.06902375765909241,-0.03530527060092714,-0.029384694899134423,-0.04982904542469857,0.9081167311480565,-0.005762047445826606,-0.011287166445694965,-0.3346573720254875,-0.3233532758860501,0.0,-0.9004437925173914,0.0,0.0,0.3523085150694386,0.0,0.0,0.0,1.5463617172669762e-05,4.642575810304914e-05,2.6110125609835178e-05,0.0,0.0,0.0
129,0.8,-0.1163748041594852,0.04929087454609394,-0.04929087454609394,0.1163748041594852,-0.023563530533548885,0.19043216573235913,0.0855979479060963,-0.0855979479060963,-0.19043216573235913,0.023563530533548885,0.28310760928379197,0.480886543025545,-0.28310760928379197,0.1319319062283466,1.3708117543294196,0.7399003940651577,0.0036330941261122156,0.00044372517864417997,0.24703701163133984,0.01271179179670119,0.058765236089182,0.16323502096458092,-0.48263589787945904,-0.5966233513272087,0.030377371506091357,0.13357004713152726,0.47017424736928537,0.6090850023609812,-5.932374127528726e-07,-1.7795377053334186e-06,-1.000946326018748e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.0015797673191514372,0.0006691068753374163,-0.0006691068753374163,0.0015797673191514372,-0.0003198839453058544,0.0025850769683005703,0.0011619704028076328,-0.0011619704028076328,-0.0025850769683005703,0.0003198839453058544,-0.08994997613783196,0.0065279328281819815,0.08994997613783196,-0.06709375511894655,-0.03114780905619785,0.009688305224531124,-0.011220529774853827,0.00044610615680975,-0.6567765779573326,0.012779911648340761,0.0,-0.5776580977040868,0.0,0.0,0.1988794654132986,0.0,0.0,0.0,-5.061454830783468e-07,-1.5533430342749376e-06,-8.726646259971679e-07,0.0,0.0,0.0
130,0.81,-0.11639060183267672,0.049297565614847313,-0.049297565614847313,0.11639060183267672,-0.023566729373001943,0.19045801650204214,0.08560956761012438,-0.08560956761012438,-0.19045801650204214,0.023566729373001943,0.28220810952241365,0.48095182235382683,-0.28220810952241365,0.13126096867715714,1.3705002762388576,0.739997277117403,0.0035208888283636774,0.00044818624021227747,0.24046924585176652,0.012839590913184597,0.058765236089182,0.15745843998754006,-0.48263589787945904,-0.5966233513272087,0.03236616616022434,0.13357004713152726,0.47017424736928537,0.6090850023609812,-5.982988675836561e-07,-1.795071135676168e-06,-1.0096729722787196e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,-0.007951650258916643,0.0033679444042804263,-0.0033679444042804263,0.007951650258916643,-0.0016100487816722575,0.013011848452634811,0.005848737949773475,-0.005848737949773475,-0.013011848452634811,0.0016100487816722575,-0.027713524687056346,0.032857987377066245,0.027713524687056346,-0.12436104474978227,-0.03989009346627714,-0.0005069308812499784,0.0002058092253951968,-0.00016090190374135364,0.012082338452901187,-0.0046094669143946845,0.0,0.0038355879240614676,0.0,0.0,-0.01114874438271976,0.0,0.0,0.0,1.2217304763959291e-07,3.8397243543875386e-07,2.094395102393203e-07,0.0,0.0,0.0
131,0.82,-0.11647011833526588,0.04933124505889012,-0.04933124505889012,0.11647011833526588,-0.023582829860818666,0.19058813498656849,0.08566805498962211,-0.08566805498962211,-0.19058813498656849,0.023582829860818666,0.2819309742755431,0.4812804022275975,-0.2819309742755431,0.13001735822965932,1.3701013753041948,0.7399922078085905,0.0035229469206176293,0.00044657722117486394,0.24059006923629553,0.01279349624404065,0.058765236089182,0.15749679586678067,-0.48263589787945904,-0.5966233513272087,0.032254678716397145,0.13357004713152726,0.47017424736928537,0.6090850023609812,-5.970771371072601e-07,-1.7912314113217804e-06,-1.0075785771763264e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.014834740136591973,-0.00628329002693509,0.00628329002693509,-0.014834740136591973,0.0030037465492672305,-0.024275121340869288,-0.01091150177749689,0.01091150177749689,0.024275121340869288,-0.0030037465492672305,0.02125016904119259,-0.061300431372923736,-0.02125016904119259,-0.023665128767300092,0.1190200579859857,-0.37805212153635415,0.007339964715969609,0.011391397508624074,0.43040657112221326,0.32633944696974987,0.0,0.9646334768406511,0.0,0.0,0.042125964957836354,0.0,0.0,0.0,-1.5533430342749536e-05,-4.6600291028248614e-05,-2.6214845364954836e-05,0.0,0.0,0.0
132,0.83,-0.11632177093389996,0.04926841215862077,-0.04926841215862077,0.11632177093389996,-0.023552792395325994,0.1903453837731598,0.08555893997184714,-0.08555893997184714,-0.1903453837731598,0.023552792395325994,0.282143475965955,0.48066739791386826,-0.282143475965955,0.12978070694198632,1.3712915758840547,0.736211686593227,0.0035963465677773254,0.0005604911962611047,0.24489413494751766,0.01605689071373815,0.058765236089182,0.16714313063518718,-0.48263589787945904,-0.5966233513272087,0.03267593836597551,0.13357004713152726,0.47017424736928537,0.6090850023609812,-7.524114405347555e-07,-2.2572343216042666e-06,-1.2697270308258748e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0005442111140646633,-0.00023050563431048499,0.00023050563431048499,-0.0005442111140646633,0.00011018263567849629,-0.0008905367975403644,-0.0004002912639453071,0.0004002912639453071,0.0008905367975403644,-0.00011018263567849629,0.07802543290259534,-0.002248821834610615,-0.07802543290259534,0.0006378654817257301,0.043347817607286565,-0.028052310548165593,0.00018135716257469854,-0.0006046169594758812,0.010524283029647585,-0.017320856936301962,0.0,-0.017443483769546964,0.0,0.0,-0.006138881484624853,0.0,0.0,0.0,7.504915783575644e-07,2.2340214425527498e-06,1.2566370614359217e-06,0.0,0.0,0.0
133,0.84,-0.11631632882275932,0.04926610710227766,-0.04926610710227766,0.11631632882275932,-0.02355169056896921,0.1903364784051844,0.08555493705920769,-0.08555493705920769,-0.1903364784051844,0.02355169056896921,0.28292373029498097,0.48064490969552215,-0.28292373029498097,0.12978708559680358,1.3717250540601276,0.7359311634877453,0.0035981601394030724,0.0005544450266663459,0.24499937777781414,0.01588368214437513,0.058765236089182,0.1669686957974917,-0.48263589787945904,-0.5966233513272087,0.03261454955112926,0.13357004713152726,0.47017424736928537,0.6090850023609812,-7.449065247511798e-07,-2.234894107178739e-06,-1.2571606602115156e-06,7.401941357707952e-07,-1.359262421453184e-06,-1.6310101859887008e-06,0.0002696010095559753,-0.0001141968929578574,0.0001141968929578574,-0.0002696010095559753,5.459389900291933e-05,-0.00044116687502593344,-0.0001982868563191187,0.0001982868563191187,0.00044116687502593344,-5.459389900291933e-05,-0.04967727159292945,-0.0011140436615486582,0.04967727159292945,0.12659661953536572,-0.06242625600691998,-0.360356315516841,0.001535697755537281,-0.006871186732176475,0.08965520748046019,-0.1968453365299763,0.0,-0.8290579760618144,0.0,0.0,0.010346015099849809,0.0,0.0,0.0,9.42477796076937e-06,2.830924046734804e-05,1.5934856070708242e-05,0.0,0.0,0.0
